image_path,umap_x,umap_y,cluster
../data_2\102021014_NEG614981615482506340_102021014_NEG614981615482506340_sw_arcsinh_vis_only.jpg,-1.666294,11.029143,1
../data_2\102021014_NEG616133820483754774_102021014_NEG616133820483754774_sw_arcsinh_vis_only.jpg,1.523117,10.767749,1
../data_2\102021016_NEG627891706482718950_102021016_NEG627891706482718950_sw_arcsinh_vis_only.jpg,-0.64847744,11.164389,1
../data_2\102021016_NEG629685198482852633_102021016_NEG629685198482852633_sw_arcsinh_vis_only.jpg,0.71267265,9.879925,1
../data_2\102021017_NEG633207820486535571_102021017_NEG633207820486535571_sw_arcsinh_vis_only.jpg,0.89151496,10.809693,1
../data_2\102021017_NEG634146279486865014_102021017_NEG634146279486865014_sw_arcsinh_vis_only.jpg,-0.67766494,12.119326,1
../data_2\102021017_NEG637928660482715254_102021017_NEG637928660482715254_sw_arcsinh_vis_only.jpg,-1.7967026,11.780629,1
../data_2\102021018_NEG640120110483854165_102021018_NEG640120110483854165_sw_arcsinh_vis_only.jpg,-1.2588462,11.08029,1
../data_2\102021019_NEG651956451483599583_102021019_NEG651956451483599583_sw_arcsinh_vis_only.jpg,-1.7288078,11.401098,1
../data_2\102021020_NEG656951229482999258_102021020_NEG656951229482999258_sw_arcsinh_vis_only.jpg,-1.6870047,12.237985,1
../data_2\102021492_NEG579460447477747720_102021492_NEG579460447477747720_sw_arcsinh_vis_only.jpg,2.3879604,11.019016,1
../data_2\102021492_NEG580553783482399812_102021492_NEG580553783482399812_sw_arcsinh_vis_only.jpg,-0.95888555,11.612642,1
../data_2\102021493_NEG583380599480841946_102021493_NEG583380599480841946_sw_arcsinh_vis_only.jpg,1.8475575,10.425568,1
../data_2\102021493_NEG584317889477816598_102021493_NEG584317889477816598_sw_arcsinh_vis_only.jpg,-2.344453,11.558476,1
../data_2\102021493_NEG586398445479765591_102021493_NEG586398445479765591_sw_arcsinh_vis_only.jpg,-1.0238686,12.689896,1
../data_2\102021493_NEG587807121477852004_102021493_NEG587807121477852004_sw_arcsinh_vis_only.jpg,0.84083325,9.685945,1
../data_2\102021496_NEG603335199478099381_102021496_NEG603335199478099381_sw_arcsinh_vis_only.jpg,-1.1363847,9.095177,1
../data_2\102021497_NEG611694459481354870_102021497_NEG611694459481354870_sw_arcsinh_vis_only.jpg,1.7114488,10.336405,1
../data_2\102021497_NEG615658160478755691_102021497_NEG615658160478755691_sw_arcsinh_vis_only.jpg,-2.310261,10.498056,1
../data_2\102021498_NEG620710751479897662_102021498_NEG620710751479897662_sw_arcsinh_vis_only.jpg,1.9631379,10.213508,1
../data_2\102021499_NEG628042951482285714_102021499_NEG628042951482285714_sw_arcsinh_vis_only.jpg,0.66579276,12.026582,1
../data_2\102021499_NEG630283151478334717_102021499_NEG630283151478334717_sw_arcsinh_vis_only.jpg,-2.302619,10.2271185,1
../data_2\102021499_NEG631323422479949628_102021499_NEG631323422479949628_sw_arcsinh_vis_only.jpg,-1.1846945,12.186019,1
../data_2\102021500_NEG636294430480333264_102021500_NEG636294430480333264_sw_arcsinh_vis_only.jpg,2.4943092,11.849437,1
../data_2\102021500_NEG636868197478599642_102021500_NEG636868197478599642_sw_arcsinh_vis_only.jpg,-2.484719,9.991623,1
../data_2\102021501_NEG641175215482169059_102021501_NEG641175215482169059_sw_arcsinh_vis_only.jpg,-1.9199028,10.9292,1
../data_2\102021501_NEG642870048480955813_102021501_NEG642870048480955813_sw_arcsinh_vis_only.jpg,1.3740329,11.222665,1
../data_2\102021503_NEG655073934479995542_102021503_NEG655073934479995542_sw_arcsinh_vis_only.jpg,2.752032,11.057064,1
../data_2\102021504_NEG663164014479278882_102021504_NEG663164014479278882_sw_arcsinh_vis_only.jpg,-1.8439678,12.285459,1
../data_2\102021504_NEG664270221479670737_102021504_NEG664270221479670737_sw_arcsinh_vis_only.jpg,-1.6268133,11.8287945,1
../data_2\102021504_NEG666846889481107505_102021504_NEG666846889481107505_sw_arcsinh_vis_only.jpg,-0.8311256,11.807805,1
../data_2\102021504_NEG669028748480810029_102021504_NEG669028748480810029_sw_arcsinh_vis_only.jpg,-2.2049553,10.204495,1
../data_2\102021978_NEG565786336477092595_102021978_NEG565786336477092595_sw_arcsinh_vis_only.jpg,-1.4047921,10.171414,1
../data_2\102021980_NEG576667803474825283_102021980_NEG576667803474825283_sw_arcsinh_vis_only.jpg,2.3372674,11.936649,1
../data_2\102021980_NEG577646036477033395_102021980_NEG577646036477033395_sw_arcsinh_vis_only.jpg,-2.4645107,9.865285,1
../data_2\102021981_NEG583343318473770500_102021981_NEG583343318473770500_sw_arcsinh_vis_only.jpg,0.23671378,11.091117,1
../data_2\102021981_NEG586493481476452509_102021981_NEG586493481476452509_sw_arcsinh_vis_only.jpg,0.2688138,12.373447,1
../data_2\102021982_NEG593574657477168830_102021982_NEG593574657477168830_sw_arcsinh_vis_only.jpg,-1.8036976,9.352246,1
../data_2\102021982_NEG594322234473727139_102021982_NEG594322234473727139_sw_arcsinh_vis_only.jpg,-1.8325067,12.357378,1
../data_2\102021982_NEG594333174476368664_102021982_NEG594333174476368664_sw_arcsinh_vis_only.jpg,-1.1302454,10.756991,1
../data_2\102021984_NEG605671540476154903_102021984_NEG605671540476154903_sw_arcsinh_vis_only.jpg,0.32612687,11.985782,1
../data_2\102021984_NEG609678648473892045_102021984_NEG609678648473892045_sw_arcsinh_vis_only.jpg,-0.8716426,9.596399,1
../data_2\102021984_NEG610367881474644147_102021984_NEG610367881474644147_sw_arcsinh_vis_only.jpg,0.081661575,12.026252,1
../data_2\102021985_NEG615462575476067577_102021985_NEG615462575476067577_sw_arcsinh_vis_only.jpg,-1.9339453,10.506524,1
../data_2\102021985_NEG616063813472801324_102021985_NEG616063813472801324_sw_arcsinh_vis_only.jpg,-2.467986,10.3889885,1
../data_2\102021986_NEG619535738476339304_102021986_NEG619535738476339304_sw_arcsinh_vis_only.jpg,-0.8694258,10.9529915,1
../data_2\102021986_NEG621796804473410288_102021986_NEG621796804473410288_sw_arcsinh_vis_only.jpg,1.710301,9.98985,1
../data_2\102021987_NEG632575884473969454_102021987_NEG632575884473969454_sw_arcsinh_vis_only.jpg,-1.2544758,10.849738,1
../data_2\102021988_NEG636381546474267847_102021988_NEG636381546474267847_sw_arcsinh_vis_only.jpg,-0.24709499,10.175254,1
../data_2\102021988_NEG637841878475955814_102021988_NEG637841878475955814_sw_arcsinh_vis_only.jpg,-0.27257037,10.945448,1
../data_2\102021988_NEG640289253474412348_102021988_NEG640289253474412348_sw_arcsinh_vis_only.jpg,2.533341,11.729666,1
../data_2\102021989_NEG644172618476134973_102021989_NEG644172618476134973_sw_arcsinh_vis_only.jpg,-1.5944462,9.576296,1
../data_2\102021990_NEG651246796473086761_102021990_NEG651246796473086761_sw_arcsinh_vis_only.jpg,1.5757716,11.741892,1
../data_2\102022474_NEG591186165469192016_102022474_NEG591186165469192016_sw_arcsinh_vis_only.jpg,-0.81342924,10.020259,1
../data_2\102022477_NEG611759342471748630_102022477_NEG611759342471748630_sw_arcsinh_vis_only.jpg,-2.1314342,9.59406,1
../data_2\102022477_NEG612993633468010321_102022477_NEG612993633468010321_sw_arcsinh_vis_only.jpg,-0.6334084,11.259668,1
../data_2\102022479_NEG621145334471255869_102022479_NEG621145334471255869_sw_arcsinh_vis_only.jpg,0.29903692,11.822284,1
../data_2\102022479_NEG623150693471748758_102022479_NEG623150693471748758_sw_arcsinh_vis_only.jpg,-0.8947995,9.788009,1
../data_2\102022480_NEG630160205470193218_102022480_NEG630160205470193218_sw_arcsinh_vis_only.jpg,0.81345755,11.642367,1
../data_2\102022481_NEG641874067471349140_102022481_NEG641874067471349140_sw_arcsinh_vis_only.jpg,-1.6336774,12.755873,1
../data_2\102022483_NEG653290299470260264_102022483_NEG653290299470260264_sw_arcsinh_vis_only.jpg,-1.409301,9.593779,1
../data_2\102022484_NEG657584203469449092_102022484_NEG657584203469449092_sw_arcsinh_vis_only.jpg,0.2759605,11.17157,1
../data_2\102022974_NEG610978759464405134_102022974_NEG610978759464405134_sw_arcsinh_vis_only.jpg,2.0264027,10.641127,1
../data_2\102022975_NEG617890913466103850_102022975_NEG617890913466103850_sw_arcsinh_vis_only.jpg,2.5318584,10.691646,1
../data_2\102022977_NEG631763965463618343_102022977_NEG631763965463618343_sw_arcsinh_vis_only.jpg,-2.3692977,10.23296,1
../data_2\102022978_NEG639856435467273842_102022978_NEG639856435467273842_sw_arcsinh_vis_only.jpg,0.008913626,9.849108,1
../data_2\102022980_NEG657082285467450951_102022980_NEG657082285467450951_sw_arcsinh_vis_only.jpg,0.27854493,9.463199,1
../data_2\102022980_NEG657553777465731159_102022980_NEG657553777465731159_sw_arcsinh_vis_only.jpg,-2.526284,10.208786,1
../data_2\102023476_NEG610025395461180513_102023476_NEG610025395461180513_sw_arcsinh_vis_only.jpg,-1.5118072,11.472622,1
../data_2\102023478_NEG628457640459296313_102023478_NEG628457640459296313_sw_arcsinh_vis_only.jpg,-0.09478319,10.025197,1
../data_2\102023479_NEG631968882458727056_102023479_NEG631968882458727056_sw_arcsinh_vis_only.jpg,-2.0011153,9.904778,1
../data_2\102023479_NEG633382827461467539_102023479_NEG633382827461467539_sw_arcsinh_vis_only.jpg,-1.2533877,11.625623,1
../data_2\102023480_NEG640021734460830824_102023480_NEG640021734460830824_sw_arcsinh_vis_only.jpg,-1.2580757,10.510575,1
../data_2\102023480_NEG640270096460844048_102023480_NEG640270096460844048_sw_arcsinh_vis_only.jpg,1.21757,10.764596,1
../data_2\102023480_NEG642201006461096820_102023480_NEG642201006461096820_sw_arcsinh_vis_only.jpg,1.8833258,10.040577,1
../data_2\102023481_NEG647245161459048846_102023481_NEG647245161459048846_sw_arcsinh_vis_only.jpg,-2.2308803,11.640048,1
../data_2\102023482_NEG655179432459165110_102023482_NEG655179432459165110_sw_arcsinh_vis_only.jpg,1.44119,9.758215,1
../data_2\102023482_NEG657383017460972594_102023482_NEG657383017460972594_sw_arcsinh_vis_only.jpg,-1.5788871,10.742772,1
../data_2\102023984_NEG627804838454213106_102023984_NEG627804838454213106_sw_arcsinh_vis_only.jpg,-1.2896215,12.127716,1
../data_2\102023986_NEG643189719456460589_102023986_NEG643189719456460589_sw_arcsinh_vis_only.jpg,-2.5284026,10.562199,1
../data_2\102041656_NEG523359673301396466_102041656_NEG523359673301396466_sw_arcsinh_vis_only.jpg,-2.364786,10.945163,1
../data_2\102041657_NEG527330118300603942_102041657_NEG527330118300603942_sw_arcsinh_vis_only.jpg,-1.7875506,11.014073,1
../data_2\102041657_NEG527925237298894414_102041657_NEG527925237298894414_sw_arcsinh_vis_only.jpg,-2.4671702,9.817943,1
../data_2\102041657_NEG529209996299100136_102041657_NEG529209996299100136_sw_arcsinh_vis_only.jpg,2.1173527,11.632628,1
../data_2\102042283_NEG518770667295125494_102042283_NEG518770667295125494_sw_arcsinh_vis_only.jpg,-0.7605417,10.673164,1
../data_2\102042283_NEG520608563295081214_102042283_NEG520608563295081214_sw_arcsinh_vis_only.jpg,-0.16136624,10.504738,1
../data_2\102042284_NEG523902104295926900_102042284_NEG523902104295926900_sw_arcsinh_vis_only.jpg,2.3484242,10.498571,1
../data_2\102042913_NEG515596854290228591_102042913_NEG515596854290228591_sw_arcsinh_vis_only.jpg,1.4769287,10.948245,1
../data_2\102042913_NEG515847139291141021_102042913_NEG515847139291141021_sw_arcsinh_vis_only.jpg,-1.3454514,9.661369,1
../data_2\102042914_NEG522625262291125533_102042914_NEG522625262291125533_sw_arcsinh_vis_only.jpg,-1.4525173,11.176335,1
../data_2\102042914_NEG523479785291521247_102042914_NEG523479785291521247_sw_arcsinh_vis_only.jpg,0.7515225,10.577389,1
../data_2\102042915_NEG527574180288799276_102042915_NEG527574180288799276_sw_arcsinh_vis_only.jpg,-0.9178669,10.564296,1
../data_2\102042915_NEG528545016288651034_102042915_NEG528545016288651034_sw_arcsinh_vis_only.jpg,0.6957641,9.5489645,1
../data_2\102042916_NEG533251142291509670_102042916_NEG533251142291509670_sw_arcsinh_vis_only.jpg,1.3403159,10.986807,1
../data_2\102042917_NEG539279061291936993_102042917_NEG539279061291936993_sw_arcsinh_vis_only.jpg,0.5382971,12.0616255,1
../data_2\102042917_NEG540132584291926297_102042917_NEG540132584291926297_sw_arcsinh_vis_only.jpg,-1.6332132,9.723818,1
../data_2\102042917_NEG540926519290733004_102042917_NEG540926519290733004_sw_arcsinh_vis_only.jpg,-2.4210114,11.025898,1
